time,target,sensor,P,I,D,ds
10764,200,153,-470.000000,11.404800,0.000000,-458.595200
10765,200,157,-430.000000,11.313067,93.750000,-324.936933
10766,200,157,-430.000000,11.221333,0.000000,-418.778667
10767,200,157,-430.000000,11.129600,0.000000,-418.870400
10768,200,157,-430.000000,11.037867,0.000000,-418.962133
10769,200,157,-430.000000,10.946133,0.000000,-419.053867
10770,200,160,-400.000000,10.860800,70.312500,-318.826700
10771,200,160,-400.000000,10.775467,0.000000,-389.224533
10772,200,160,-400.000000,10.690133,0.000000,-389.309867
10773,200,160,-400.000000,10.604800,0.000000,-389.395200
10774,200,160,-400.000000,10.519467,0.000000,-389.480533
10775,200,173,-270.000000,10.461867,304.687500,45.149367
10776,200,173,-270.000000,10.404267,0.000000,-259.595733
10777,200,173,-270.000000,10.346667,0.000000,-259.653333
10778,200,173,-270.000000,10.289067,0.000000,-259.710933
10779,200,173,-270.000000,10.231467,0.000000,-259.768533
10780,200,174,-260.000000,10.176000,23.437500,-226.386500
10781,200,174,-260.000000,10.120533,0.000000,-249.879467
10782,200,174,-260.000000,10.065067,0.000000,-249.934933
10783,200,174,-260.000000,10.009600,0.000000,-249.990400
10784,200,174,-260.000000,9.954133,0.000000,-250.045867
10785,200,180,-200.000000,9.911467,140.625000,-49.463533
10786,200,180,-200.000000,9.868800,0.000000,-190.131200
10787,200,180,-200.000000,9.826133,0.000000,-190.173867
10788,200,180,-200.000000,9.783467,0.000000,-190.216533
10789,200,180,-200.000000,9.740800,0.000000,-190.259200
10790,200,186,-140.000000,9.710933,140.625000,10.335933
10791,200,186,-140.000000,9.681067,0.000000,-130.318933
10792,200,186,-140.000000,9.651200,0.000000,-130.348800
10793,200,186,-140.000000,9.621333,0.000000,-130.378667
10794,200,186,-140.000000,9.591467,0.000000,-130.408533
10795,200,190,-100.000000,9.570133,93.750000,3.320133
10796,200,190,-100.000000,9.548800,0.000000,-90.451200
10797,200,190,-100.000000,9.527467,0.000000,-90.472533
10798,200,190,-100.000000,9.506133,0.000000,-90.493867
10799,200,190,-100.000000,9.484800,0.000000,-90.515200
10800,200,192,-80.000000,9.467733,46.875000,-23.657267
10801,200,192,-80.000000,9.450667,0.000000,-70.549333
10802,200,192,-80.000000,9.433600,0.000000,-70.566400
10803,200,192,-80.000000,9.416533,0.000000,-70.583467
10804,200,192,-80.000000,9.399467,0.000000,-70.600533
10805,200,188,-120.000000,9.373867,-93.750000,-204.376133
10806,200,188,-120.000000,9.348267,0.000000,-110.651733
10807,200,188,-120.000000,9.322667,0.000000,-110.677333
10808,200,188,-120.000000,9.297067,0.000000,-110.702933
10809,200,189,-110.000000,9.273600,23.437500,-77.288900
10810,200,189,-110.000000,9.250133,0.000000,-100.749867
10811,200,189,-110.000000,9.226667,0.000000,-100.773333
10812,200,189,-110.000000,9.203200,0.000000,-100.796800
10813,200,189,-110.000000,9.179733,0.000000,-100.820267
10814,200,189,-110.000000,9.156267,0.000000,-100.843733
10815,200,189,-110.000000,9.132800,0.000000,-100.867200
10816,200,189,-110.000000,9.109333,0.000000,-100.890667
10817,200,189,-110.000000,9.085867,0.000000,-100.914133
10818,200,189,-110.000000,9.062400,0.000000,-100.937600
10819,200,198,-20.000000,9.058133,210.937500,199.995633
10820,200,198,-20.000000,9.053867,0.000000,-10.946133
10821,200,198,-20.000000,9.049600,0.000000,-10.950400
10822,200,198,-20.000000,9.045333,0.000000,-10.954667
10823,200,198,-20.000000,9.041067,0.000000,-10.958933
10824,200,196,-40.000000,9.032533,-46.875000,-77.842467
10825,200,196,-40.000000,9.024000,0.000000,-30.976000
10826,200,196,-40.000000,9.015467,0.000000,-30.984533
10827,200,196,-40.000000,9.006933,0.000000,-30.993067
10828,200,196,-40.000000,8.998400,0.000000,-31.001600
10829,200,192,-80.000000,8.981333,-93.750000,-164.768667
10830,200,192,-80.000000,8.964267,0.000000,-71.035733
10831,200,192,-80.000000,8.947200,0.000000,-71.052800
10832,200,192,-80.000000,8.930133,0.000000,-71.069867
10833,200,192,-80.000000,8.913067,0.000000,-71.086933
10834,200,198,-20.000000,8.908800,140.625000,129.533800
10835,200,198,-20.000000,8.904533,0.000000,-11.095467
10836,200,198,-20.000000,8.900267,0.000000,-11.099733
10837,200,198,-20.000000,8.896000,0.000000,-11.104000
10838,200,198,-20.000000,8.891733,0.000000,-11.108267
10839,200,194,-60.000000,8.878933,-93.750000,-144.871067
10840,200,194,-60.000000,8.866133,0.000000,-51.133867
10841,200,194,-60.000000,8.853333,0.000000,-51.146667
10842,200,194,-60.000000,8.840533,0.000000,-51.159467
10843,200,196,-40.000000,8.832000,46.875000,15.707000
10844,200,196,-40.000000,8.823467,0.000000,-31.176533
10845,200,196,-40.000000,8.814933,0.000000,-31.185067
10846,200,196,-40.000000,8.806400,0.000000,-31.193600
10847,200,196,-40.000000,8.797867,0.000000,-31.202133
10848,200,193,-70.000000,8.782933,-70.312500,-131.529567
10849,200,193,-70.000000,8.768000,0.000000,-61.232000
10850,200,193,-70.000000,8.753067,0.000000,-61.246933
10851,200,193,-70.000000,8.738133,0.000000,-61.261867
10852,200,193,-70.000000,8.723200,0.000000,-61.276800
10853,200,192,-80.000000,8.706133,-23.437500,-94.731367
10854,200,192,-80.000000,8.689067,0.000000,-71.310933
10855,200,192,-80.000000,8.672000,0.000000,-71.328000
10856,200,192,-80.000000,8.654933,0.000000,-71.345067
10857,200,192,-80.000000,8.637867,0.000000,-71.362133
10858,200,192,-80.000000,8.620800,0.000000,-71.379200
10859,200,192,-80.000000,8.603733,0.000000,-71.396267
10860,200,192,-80.000000,8.586667,0.000000,-71.413333
10861,200,192,-80.000000,8.569600,0.000000,-71.430400
10862,200,192,-80.000000,8.552533,0.000000,-71.447467
10863,200,191,-90.000000,8.533333,-23.437500,-104.904167
10864,200,191,-90.000000,8.514133,0.000000,-81.485867
10865,200,191,-90.000000,8.494933,0.000000,-81.505067
10866,200,191,-90.000000,8.475733,0.000000,-81.524267
10867,200,191,-90.000000,8.456533,0.000000,-81.543467
10868,200,193,-70.000000,8.441600,46.875000,-14.683400
10869,200,193,-70.000000,8.426667,0.000000,-61.573333
10870,200,193,-70.000000,8.411733,0.000000,-61.588267
10871,200,193,-70.000000,8.396800,0.000000,-61.603200
10872,200,193,-70.000000,8.381867,0.000000,-61.618133
10873,200,197,-30.000000,8.375467,93.750000,72.125467
10874,200,197,-30.000000,8.369067,0.000000,-21.630933
10875,200,197,-30.000000,8.362667,0.000000,-21.637333
10876,200,197,-30.000000,8.356267,0.000000,-21.643733
10877,200,197,-30.000000,8.349867,0.000000,-21.650133
10878,200,196,-40.000000,8.341333,-23.437500,-55.096167
10879,200,196,-40.000000,8.332800,0.000000,-31.667200
10880,200,196,-40.000000,8.324267,0.000000,-31.675733
10881,200,196,-40.000000,8.315733,0.000000,-31.684267
10882,200,197,-30.000000,8.309333,23.437500,1.746833
10883,200,197,-30.000000,8.302933,0.000000,-21.697067
10884,200,197,-30.000000,8.296533,0.000000,-21.703467
10885,200,197,-30.000000,8.290133,0.000000,-21.709867
10886,200,197,-30.000000,8.283733,0.000000,-21.716267
10887,200,198,-20.000000,8.279467,23.437500,11.716967
10888,200,198,-20.000000,8.275200,0.000000,-11.724800
10889,200,198,-20.000000,8.270933,0.000000,-11.729067
10890,200,198,-20.000000,8.266667,0.000000,-11.733333
10891,200,198,-20.000000,8.262400,0.000000,-11.737600
10892,200,193,-70.000000,8.247467,-117.187500,-178.940033
10893,200,193,-70.000000,8.232533,0.000000,-61.767467
10894,200,193,-70.000000,8.217600,0.000000,-61.782400
10895,200,193,-70.000000,8.202667,0.000000,-61.797333
10896,200,193,-70.000000,8.187733,0.000000,-61.812267
10897,200,193,-70.000000,8.172800,0.000000,-61.827200
10898,200,193,-70.000000,8.157867,0.000000,-61.842133
10899,200,193,-70.000000,8.142933,0.000000,-61.857067
10900,200,193,-70.000000,8.128000,0.000000,-61.872000
10901,200,193,-70.000000,8.113067,0.000000,-61.886933
10902,200,198,-20.000000,8.108800,117.187500,105.296300
10903,200,198,-20.000000,8.104533,0.000000,-11.895467
10904,200,198,-20.000000,8.100267,0.000000,-11.899733
10905,200,198,-20.000000,8.096000,0.000000,-11.904000
10906,200,198,-20.000000,8.091733,0.000000,-11.908267
10907,200,193,-70.000000,8.076800,-117.187500,-179.110700
10908,200,193,-70.000000,8.061867,0.000000,-61.938133
10909,200,193,-70.000000,8.046933,0.000000,-61.953067
10910,200,193,-70.000000,8.032000,0.000000,-61.968000
10911,200,193,-70.000000,8.017067,0.000000,-61.982933
10912,200,194,-60.000000,8.004267,23.437500,-28.558233
10913,200,194,-60.000000,7.991467,0.000000,-52.008533
10914,200,194,-60.000000,7.978667,0.000000,-52.021333
10915,200,194,-60.000000,7.965867,0.000000,-52.034133
10916,200,193,-70.000000,7.950933,-23.437500,-85.486567
10917,200,193,-70.000000,7.936000,0.000000,-62.064000
10918,200,193,-70.000000,7.921067,0.000000,-62.078933
10919,200,193,-70.000000,7.906133,0.000000,-62.093867
10920,200,193,-70.000000,7.891200,0.000000,-62.108800
10921,200,194,-60.000000,7.878400,23.437500,-28.684100
10922,200,194,-60.000000,7.865600,0.000000,-52.134400
10923,200,194,-60.000000,7.852800,0.000000,-52.147200
10924,200,194,-60.000000,7.840000,0.000000,-52.160000
10925,200,194,-60.000000,7.827200,0.000000,-52.172800
10926,200,201,10.000000,7.829333,164.062500,181.891833
10927,200,201,10.000000,7.831467,0.000000,17.831467
10928,200,201,10.000000,7.833600,0.000000,17.833600
10929,200,201,10.000000,7.835733,0.000000,17.835733
10930,200,201,10.000000,7.837867,0.000000,17.837867
10931,200,199,-10.000000,7.835733,-46.875000,-49.039267
10932,200,199,-10.000000,7.833600,0.000000,-2.166400
10933,200,199,-10.000000,7.831467,0.000000,-2.168533
10934,200,199,-10.000000,7.829333,0.000000,-2.170667
10935,200,199,-10.000000,7.827200,0.000000,-2.172800
10936,200,197,-30.000000,7.820800,-46.875000,-69.054200
10937,200,197,-30.000000,7.814400,0.000000,-22.185600
10938,200,197,-30.000000,7.808000,0.000000,-22.192000
10939,200,197,-30.000000,7.801600,0.000000,-22.198400
10940,200,197,-30.000000,7.795200,0.000000,-22.204800
10941,200,195,-50.000000,7.784533,-46.875000,-89.090467
10942,200,195,-50.000000,7.773867,0.000000,-42.226133
10943,200,195,-50.000000,7.763200,0.000000,-42.236800
10944,200,195,-50.000000,7.752533,0.000000,-42.247467
10945,200,195,-50.000000,7.741867,0.000000,-42.258133
10946,200,198,-20.000000,7.737600,70.312500,58.050100
10947,200,198,-20.000000,7.733333,0.000000,-12.266667
10948,200,198,-20.000000,7.729067,0.000000,-12.270933
10949,200,198,-20.000000,7.724800,0.000000,-12.275200
10950,200,198,-20.000000,7.720533,0.000000,-12.279467
10951,200,198,-20.000000,7.716267,0.000000,-12.283733
10952,200,198,-20.000000,7.712000,0.000000,-12.288000
10953,200,198,-20.000000,7.707733,0.000000,-12.292267
10954,200,198,-20.000000,7.703467,0.000000,-12.296533
10955,200,199,-10.000000,7.701333,23.437500,21.138833
10956,200,199,-10.000000,7.699200,0.000000,-2.300800
10957,200,199,-10.000000,7.697067,0.000000,-2.302933
10958,200,199,-10.000000,7.694933,0.000000,-2.305067
10959,200,199,-10.000000,7.692800,0.000000,-2.307200
10960,200,199,-10.000000,7.690667,0.000000,-2.309333
10961,200,199,-10.000000,7.688533,0.000000,-2.311467
10962,200,199,-10.000000,7.686400,0.000000,-2.313600
10963,200,199,-10.000000,7.684267,0.000000,-2.315733
10964,200,199,-10.000000,7.682133,0.000000,-2.317867
10965,200,197,-30.000000,7.675733,-46.875000,-69.199267
10966,200,197,-30.000000,7.669333,0.000000,-22.330667
10967,200,197,-30.000000,7.662933,0.000000,-22.337067
10968,200,197,-30.000000,7.656533,0.000000,-22.343467
10969,200,197,-30.000000,7.650133,0.000000,-22.349867
10970,200,196,-40.000000,7.641600,-23.437500,-55.795900
10971,200,196,-40.000000,7.633067,0.000000,-32.366933
10972,200,196,-40.000000,7.624533,0.000000,-32.375467
10973,200,196,-40.000000,7.616000,0.000000,-32.384000
10974,200,196,-40.000000,7.607467,0.000000,-32.392533
10975,200,199,-10.000000,7.605333,70.312500,67.917833
10976,200,199,-10.000000,7.603200,0.000000,-2.396800
10977,200,199,-10.000000,7.601067,0.000000,-2.398933
10978,200,199,-10.000000,7.598933,0.000000,-2.401067
10979,200,199,-10.000000,7.596800,0.000000,-2.403200
10980,200,198,-20.000000,7.592533,-23.437500,-35.844967
10981,200,198,-20.000000,7.588267,0.000000,-12.411733
10982,200,198,-20.000000,7.584000,0.000000,-12.416000
10983,200,198,-20.000000,7.579733,0.000000,-12.420267
10984,200,198,-20.000000,7.575467,0.000000,-12.424533
10985,200,196,-40.000000,7.566933,-46.875000,-79.308067
10986,200,196,-40.000000,7.558400,0.000000,-32.441600
10987,200,196,-40.000000,7.549867,0.000000,-32.450133
10988,200,196,-40.000000,7.541333,0.000000,-32.458667
10989,200,196,-40.000000,7.532800,0.000000,-32.467200
10990,200,195,-50.000000,7.522133,-23.437500,-65.915367
10991,200,195,-50.000000,7.511467,0.000000,-42.488533
10992,200,195,-50.000000,7.500800,0.000000,-42.499200
10993,200,195,-50.000000,7.490133,0.000000,-42.509867
10994,200,201,10.000000,7.492267,140.625000,158.117267
10995,200,201,10.000000,7.494400,0.000000,17.494400
10996,200,201,10.000000,7.496533,0.000000,17.496533
10997,200,201,10.000000,7.498667,0.000000,17.498667
10998,200,201,10.000000,7.500800,0.000000,17.500800
10999,200,197,-30.000000,7.494400,-93.750000,-116.255600
11000,150,197,470.000000,7.594667,1171.875000,1649.469667
11001,150,197,470.000000,7.694933,0.000000,477.694933
11002,150,197,470.000000,7.795200,0.000000,477.795200
11003,150,197,470.000000,7.895467,0.000000,477.895467
11004,150,197,470.000000,7.995733,0.000000,477.995733
11005,150,197,470.000000,8.096000,0.000000,478.096000
11006,150,197,470.000000,8.196267,0.000000,478.196267
11007,150,197,470.000000,8.296533,0.000000,478.296533
11008,150,197,470.000000,8.396800,0.000000,478.396800
11009,150,212,620.000000,8.529067,351.562500,980.091567
11010,150,212,620.000000,8.661333,0.000000,628.661333
11011,150,212,620.000000,8.793600,0.000000,628.793600
11012,150,212,620.000000,8.925867,0.000000,628.925867
11013,150,212,620.000000,9.058133,0.000000,629.058133
11014,150,187,370.000000,9.137067,-585.937500,-206.800433
11015,150,187,370.000000,9.216000,0.000000,379.216000
11016,150,187,370.000000,9.294933,0.000000,379.294933
11017,150,187,370.000000,9.373867,0.000000,379.373867
11018,150,187,370.000000,9.452800,0.000000,379.452800
11019,150,193,430.000000,9.544533,140.625000,580.169533
11020,150,193,430.000000,9.636267,0.000000,439.636267
11021,150,193,430.000000,9.728000,0.000000,439.728000
11022,150,193,430.000000,9.819733,0.000000,439.819733
11023,150,193,430.000000,9.911467,0.000000,439.911467
11024,150,172,220.000000,9.958400,-492.187500,-262.229100
11025,150,172,220.000000,10.005333,0.000000,230.005333
11026,150,172,220.000000,10.052267,0.000000,230.052267
11027,150,172,220.000000,10.099200,0.000000,230.099200
11028,150,179,290.000000,10.161067,164.062500,464.223567
11029,150,179,290.000000,10.222933,0.000000,300.222933
11030,150,179,290.000000,10.284800,0.000000,300.284800
11031,150,179,290.000000,10.346667,0.000000,300.346667
11032,150,179,290.000000,10.408533,0.000000,300.408533
11033,150,163,130.000000,10.436267,-375.000000,-234.563733
11034,150,163,130.000000,10.464000,0.000000,140.464000
11035,150,163,130.000000,10.491733,0.000000,140.491733
11036,150,163,130.000000,10.519467,0.000000,140.519467
11037,150,163,130.000000,10.547200,0.000000,140.547200
11038,150,170,200.000000,10.589867,164.062500,374.652367
11039,150,170,200.000000,10.632533,0.000000,210.632533
11040,150,170,200.000000,10.675200,0.000000,210.675200
11041,150,170,200.000000,10.717867,0.000000,210.717867
11042,150,170,200.000000,10.760533,0.000000,210.760533
11043,150,162,120.000000,10.786133,-187.500000,-56.713867
11044,150,162,120.000000,10.811733,0.000000,130.811733
11045,150,162,120.000000,10.837333,0.000000,130.837333
11046,150,162,120.000000,10.862933,0.000000,130.862933
11047,150,162,120.000000,10.888533,0.000000,130.888533
11048,150,161,110.000000,10.912000,-23.437500,97.474500
11049,150,161,110.000000,10.935467,0.000000,120.935467
11050,150,161,110.000000,10.958933,0.000000,120.958933
11051,150,161,110.000000,10.982400,0.000000,120.982400
11052,150,161,110.000000,11.005867,0.000000,121.005867
11053,150,154,40.000000,11.014400,-164.062500,-113.048100
11054,150,154,40.000000,11.022933,0.000000,51.022933
11055,150,154,40.000000,11.031467,0.000000,51.031467
11056,150,154,40.000000,11.040000,0.000000,51.040000
11057,150,154,40.000000,11.048533,0.000000,51.048533
11058,150,150,0.000000,11.048533,-93.750000,-82.701467
11059,150,150,0.000000,11.048533,0.000000,11.048533
11060,150,150,0.000000,11.048533,0.000000,11.048533
11061,150,150,0.000000,11.048533,0.000000,11.048533
11062,150,151,10.000000,11.050667,23.437500,44.488167
11063,150,151,10.000000,11.052800,0.000000,21.052800
11064,150,151,10.000000,11.054933,0.000000,21.054933
11065,150,151,10.000000,11.057067,0.000000,21.057067
11066,150,151,10.000000,11.059200,0.000000,21.059200
11067,150,149,-10.000000,11.057067,-46.875000,-45.817933
11068,150,149,-10.000000,11.054933,0.000000,1.054933
11069,150,149,-10.000000,11.052800,0.000000,1.052800
11070,150,149,-10.000000,11.050667,0.000000,1.050667
11071,150,149,-10.000000,11.048533,0.000000,1.048533
11072,150,152,20.000000,11.052800,70.312500,101.365300
11073,150,152,20.000000,11.057067,0.000000,31.057067
11074,150,152,20.000000,11.061333,0.000000,31.061333
11075,150,152,20.000000,11.065600,0.000000,31.065600
11076,150,152,20.000000,11.069867,0.000000,31.069867
11077,150,152,20.000000,11.074133,0.000000,31.074133
11078,150,152,20.000000,11.078400,0.000000,31.078400
11079,150,152,20.000000,11.082667,0.000000,31.082667
11080,150,152,20.000000,11.086933,0.000000,31.086933
11081,150,152,20.000000,11.091200,0.000000,31.091200
11082,150,148,-20.000000,11.086933,-93.750000,-102.663067
11083,150,148,-20.000000,11.082667,0.000000,-8.917333
11084,150,148,-20.000000,11.078400,0.000000,-8.921600
11085,150,148,-20.000000,11.074133,0.000000,-8.925867
11086,150,148,-20.000000,11.069867,0.000000,-8.930133
11087,150,150,0.000000,11.069867,46.875000,57.944867
11088,150,150,0.000000,11.069867,0.000000,11.069867
11089,150,150,0.000000,11.069867,0.000000,11.069867
11090,150,150,0.000000,11.069867,0.000000,11.069867
11091,150,150,0.000000,11.069867,0.000000,11.069867
11092,150,151,10.000000,11.072000,23.437500,44.509500
11093,150,151,10.000000,11.074133,0.000000,21.074133
